10.141	-0.00711558	10.15	-0.0499992	-1.99645	0
10.0898	-0.000164915	9.9	9.49949e-07	-2.73175	0.910584
9.50438	0.00876647	9.6	0.100001	-2.99544	0.998471
9.22961	0.0175293	9.35	0.15	-1.81963	0
9.07524	0.0226968	9.1	0.2	-3.00059	1.0002
8.84543	0.0291284	8.8	0.25	-2.99995	0
8.43911	0.029295	8.5	0.25	-2.99323	0
8.27433	0.0294916	8.2	0.25	-2.73233	0
7.98315	0.0256301	7.9	0.2	-3.00234	-1.00078
7.46312	0.019266	7.6	0.15	-2.99599	0
7.38047	0.0128858	7.35	0.100001	-1.81801	-0.908998
7.32563	-0.00630343	7.1	-0.0499995	-2.72495	-1.81664
7.10159	-0.0371997	6.9	-0.25	-0.910634	-1.82126
6.66164	-0.0676942	6.7	-0.45	-2.99641	-1.99759
6.54413	-0.109938	6.5	-0.7	-0.909955	-2.72986
6.50274	-0.154318	6.4	-1	-0.999224	-2.99766
6.27693	-0.205206	6.3	-1.3	-0.908722	-2.72618
6.57101	-0.247004	6.3	-1.6	0.910485	-2.73144
6.61568	-0.2897	6.35	-1.9	0	-2.99515
6.82616	-0.333515	6.35	-2.2	0	-2.72856
6.98476	-0.375575	6.4	-2.5	0.908227	-2.7247
7.04974	-0.410031	6.45	-2.8	0	-2.72732
7.07693	-0.451697	6.5	-3.15	0.909078	-3.6363
7.52682	-0.488801	6.6	-3.5	0.910038	-2.7301
7.721	-0.51755	6.7	-3.8	0.908095	-2.7243
7.85227	-0.5424	6.8	-4.1	0.910949	-2.73284
8.11508	-0.562462	6.9	-4.35	0.999834	-1.99968
8.35836	-0.579578	7.05	-4.6	1.99653	-2.99479
8.58227	-0.592606	7.2	-4.85	1.00098	-2.00196
8.88891	-0.610082	7.3	-5.1	0.90969	-2.72906
9.05785	-0.626214	7.45	-5.4	1.99976	-2.99964
9.4601	-0.639334	7.6	-5.65	1.00038	-2.00076
9.60303	-0.650794	7.75	-5.9	1.81659	-2.7249
10.0235	-0.660739	7.9	-6.15	0.909251	-1.81851
10.3121	-0.667107	8.05	-6.35	1.81576	-1.81577
10.6726	-0.673465	8.25	-6.6	1.8218	-2.73269
10.9601	-0.688074	8.4	-6.9	0.907987	-2.72401
11.191	-0.703148	8.5	-7.2	0.910054	-2.73014
11.4834	-0.710496	8.65	-7.45	1.99827	-1.99828
11.6331	-0.719838	8.8	-7.7	0.909061	-2.72717
11.9356	-0.731085	8.9	-8	0.908945	-2.72688
12.2284	-0.739285	9.05	-8.25	1.82026	-1.82027
12.4412	-0.745624	9.2	-8.5	0.999884	-2.99963
12.7039	-0.756748	9.3	-8.8	0.999284	-2.99783
13.1658	-0.767119	9.4	-9.05	0.909209	-1.81844
13.2358	-0.776088	9.5	-9.3	0.908483	-2.72543
13.696	-0.785123	9.6	-9.6	0.909756	-2.72927
14.0976	-0.795739	9.7	-9.9	0.998626	-2.99586
14.1089	-0.807364	9.75	-10.2	0	-2.72857
14.3022	-0.818543	9.8	-10.5	0.909773	-2.7293
14.6457	-0.831495	9.85	-10.8	0	-2.72846
14.8355	-0.845076	9.85	-11.1	0	-2.72748
15.1415	-0.858804	9.85	-11.4	0	-2.9967
15.3827	-0.87173	9.8	-11.7	-0.909227	-2.72768
15.4788	-0.888766	9.7	-12	-0.908714	-2.72613
15.5601	-0.905614	9.6	-12.25	-0.909639	-1.81931
15.5217	-0.921231	9.45	-12.45	-1.81824	-1.81825
15.8729	-0.942024	9.2	-12.65	-2.72578	-1.81718
15.6473	-0.959771	8.95	-12.85	-1.8192	-1.81921
15.5759	-0.982069	8.7	-13.05	-2.72781	-1.81854
15.7178	-1.00436	8.4	-13.15	-2.72644	0
15.4407	-1.01846	8.1	-13.15	-3.00083	0
15.4191	-1.03651	7.8	-13.2	-2.72553	-0.908516
15.2661	-1.05621	7.5	-13.2	-2.72544	0.908483
15.0349	-1.07175	7.2	-13.15	-2.73035	0
14.893	-1.09086	6.85	-13.15	-3.63616	0
14.6699	-1.10884	6.55	-13.15	-1.81656	0
14.4304	-1.12445	6.3	-13.1	-2.73109	0.910352
14.1864	-1.13755	6	-12.95	-2.72331	1.81553
14.1065	-1.15181	5.7	-12.8	-2.72842	0.909475
13.8068	-1.16747	5.4	-12.65	-2.731	1.82067
13.5269	-1.17869	5.15	-12.45	-1.81821	1.8182
13.3273	-1.18622	4.95	-12.25	-1.99957	1.99957
12.9798	-1.18873	4.8	-12.05	-0.999954	1.99993
12.539	-1.19655	4.65	-11.8	-2.0002	3.00031
12.4176	-1.19677	4.55	-11.55	0	1.99749
12.0696	-1.19087	4.5	-11.25	-0.90916	3.63662
11.7368	-1.18684	4.45	-10.95	0	1.81807
11.6867	-1.17618	4.45	-10.7	0	2.72865
11.3043	-1.16677	4.45	-10.4	0	2.72392
11.1445	-1.152	4.5	-10.1	0.909624	2.72885
10.7341	-1.13037	4.6	-9.8	0.909111	2.72733
10.6729	-1.10786	4.75	-9.5	1.81921	2.7288
10.4052	-1.08079	4.9	-9.2	0.908739	2.72622
10.3962	-1.05915	5.05	-8.95	1.8169	1.81688
10.09	-1.02781	5.25	-8.7	1.8201	2.73014
9.95856	-1.00261	5.4	-8.45	0.910244	1.82049
10.0625	-0.976143	5.55	-8.2	1.99657	2.99484
9.6935	-0.942624	5.75	-7.95	1.81871	1.81872
9.73588	-0.912814	6	-7.75	2.72961	1.81974
9.82092	-0.878335	6.25	-7.55	1.9992	1.9992
9.75766	-0.849487	6.45	-7.35	1.81911	1.81911
9.86809	-0.822197	6.65	-7.15	1.99996	1.99996
9.74178	-0.796215	6.85	-7	1.99752	0.998765
9.73646	-0.767898	7.1	-6.85	2.73035	1.82023
9.82669	-0.735388	7.35	-6.65	2.0006	2.0006
10.0155	-0.711196	7.55	-6.5	1.99841	0.999204
10.0688	-0.686191	7.8	-6.4	2.99952	0.999844
10.2955	-0.660707	8.05	-6.25	1.81603	1.81603
10.0748	-0.631835	8.25	-6.05	1.81921	1.81921
10.2941	-0.606816	8.5	-5.9	2.729	0.909673
10.3761	-0.579463	8.8	-5.75	2.72771	1.81848
10.5509	-0.550533	9.05	-5.55	1.99939	1.9994
10.7242	-0.529443	9.25	-5.4	1.81776	0.90888
10.6867	-0.503878	9.45	-5.2	1.81545	2.72317
10.7882	-0.472652	9.65	-4.95	1.82145	1.82147
11.1251	-0.450929	9.85	-4.75	1.81961	1.8196
10.9735	-0.424449	10.05	-4.55	1.99827	1.99828
11.012	-0.396725	10.25	-4.3	1.81693	2.72538
11.1324	-0.37187	10.45	-4.05	1.81951	1.8195
11.3205	-0.346977	10.65	-3.85	1.81817	1.81818
11.5288	-0.321428	10.85	-3.6	1.81621	2.7243
11.5968	-0.290931	11	-3.3	0.908632	2.72588
11.3751	-0.262609	11.1	-3	0.909905	2.72971
11.3429	-0.237942	11.15	-2.7	0	2.72847
11.5121	-0.212107	11.15	-2.4	0	2.72732
11.4133	-0.184157	11.25	-2.1	1.81905	2.72856
11.5354	-0.157397	11.3	-1.8	-0.90916	2.72747
11.4353	-0.133106	11.25	-1.5	0	2.72321
11.3746	-0.104867	11.2	-1.2	-0.909524	2.72856
11.0344	-0.0810376	11.05	-0.9	-1.81945	2.72916
10.852	-0.0540255	10.9	-0.599999	-0.909839	2.72952
10.637	-0.0338463	10.7	-0.349999	-2.99538	1.99692
10.434	-0.0187044	10.45	-0.2	-1.81715	0.908579
10.2074	-0.0106801	10.2	-0.0999996	-2.73194	0.910655
9.89001	0.000825869	9.9	9.49949e-07	-2.72481	0.908268
9.63573	0.00964489	9.65	0.100001	-1.81759	0.908784
9.5634	0.0155366	9.4	0.15	-2.72659	0
9.08448	0.0228764	9.1	0.2	-2.72925	0.909752
8.95026	0.0295912	8.8	0.25	-2.72783	0
8.47238	0.0296451	8.5	0.25	-2.72395	0
8.28345	0.0237815	8.2	0.2	-2.73278	-0.910929
7.74832	0.0199538	7.85	0.15	-3.9992	0
7.62144	0.020608	7.55	0.15	-1.99868	0
7.34552	0.013889	7.3	0.100001	-2.72622	-0.908734
7.05739	-0.00713726	7.05	-0.0499995	-1.81887	-1.81889
6.87642	-0.0353825	6.85	-0.25	-1.81792	-1.81792
6.77279	-0.0670127	6.65	-0.45	-1.81881	-1.8188
6.64863	-0.115431	6.45	-0.749999	-1.81971	-3.63941
6.45072	-0.171362	6.35	-1.1	0	-2.99522
6.46485	-0.219372	6.35	-1.4	0	-2.72817
6.74008	-0.262061	6.35	-1.7	0	-2.72628
6.70101	-0.306612	6.35	-2	0	-2.73154
6.68883	-0.347417	6.35	-2.3	0	-2.99503
6.81201	-0.386367	6.4	-2.6	0.909996	-2.73
7.01896	-0.421439	6.5	-2.9	0.907593	-2.72277
7.4891	-0.460405	6.55	-3.25	0	-3.63617
7.42685	-0.499304	6.6	-3.6	0.909673	-2.72901
7.73369	-0.519546	6.75	-3.85	1.81795	-1.81795
8.32239	-0.540957	6.9	-4.15	0.909979	-3.63994
8.30107	-0.565342	7	-4.45	0.907889	-1.81577
8.59318	-0.585948	7.1	-4.7	0.909789	-2.72935
8.84525	-0.603476	7.25	-5	1.81861	-2.72792
9.02066	-0.622827	7.4	-5.3	0.999994	-3
9.26753	-0.633155	7.55	-5.55	1.81749	-1.81749
9.74447	-0.645201	7.7	-5.8	0.909598	-2.72881
9.84383	-0.656665	7.85	-6.05	1.81964	-1.81964
10.2229	-0.664707	8.05	-6.3	1.99731	-2.99599
10.5783	-0.673972	8.2	-6.55	0.909111	-1.81822
10.6184	-0.686812	8.3	-6.8	0.90845	-2.72534
11.2448	-0.697694	8.45	-7.1	1.81925	-2.72886
11.4023	-0.703311	8.65	-7.35	1.82079	-1.8208
11.4784	-0.712179	8.8	-7.6	0.997629	-2.99288
11.741	-0.726703	8.9	-7.9	0.909127	-2.72742
12.0578	-0.738017	9	-8.15	0.909524	-1.81903
12.3259	-0.7466	9.1	-8.4	0.909922	-2.72975
12.4872	-0.755033	9.25	-8.7	1.8169	-2.72535
12.9973	-0.761667	9.4	-9	0.910219	-2.73069
13.3492	-0.7773	9.5	-9.3	0.997908	-2.99371
13.5895	-0.783535	9.6	-9.55	0.909971	-1.81993
13.7362	-0.793586	9.65	-9.8	0	-2.73054
13.8624	-0.804437	9.7	-10.1	0.998187	-2.99456
14.2377	-0.814555	9.8	-10.4	0.909806	-2.7294
14.5453	-0.825759	9.85	-10.7	0	-2.72718
14.6206	-0.839985	9.85	-11	0	-2.72395
15.0172	-0.853421	9.85	-11.3	0	-2.73074
15.3302	-0.866059	9.85	-11.6	0	-2.72396
15.3983	-0.88022	9.8	-11.9	-1.0005	-3.00149
15.5297	-0.900676	9.65	-12.15	-1.81799	-1.81797
15.6284	-0.919828	9.45	-12.4	-1.82042	-2.73064
15.6571	-0.941485	9.25	-12.65	-1.99893	-1.99891
15.7268	-0.954682	9.05	-12.85	-1.81839	-1.81839
15.8476	-0.977762	8.8	-13	-2.72942	-0.909806
15.6101	-0.995616	8.5	-13.15	-2.99987	-1.99991
15.432	-1.01103	8.25	-13.2	-1.99797	0.998985
15.4246	-1.02553	8	-13.2	-2.73	-0.910004
15.1639	-1.04748	7.65	-13.25	-3.62957	0
15.1626	-1.06605	7.3	-13.25	-2.7301	0
14.8978	-1.08358	7	-13.25	-2.72703	0
14.8615	-1.10225	6.7	-13.2	-2.72742	0.909144
14.3946	-1.11583	6.4	-13.1	-2.72703	0.908994
14.3607	-1.13231	6.1	-13	-2.73	0.910004
14.3815	-1.14857	5.8	-12.9	-2.99275	0.99759
